"","sample","Assemblage","m","Method","Order.q","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL","region_year","region_100","endYear"
"291","Rboreal_Y2011","data",100,"Rarefaction",0,51.9863810116246,51.56040901013,52.4123530131192,0.667126789138468,0.663289660948217,0.670963917328719,"Rboreal_Y2011","boreal",2011
"292","Rboreal_Y2012","data",100,"Rarefaction",0,54.1335740616621,53.7798673500085,54.4872807733156,0.657043121310939,0.653890185460382,0.660196057161495,"Rboreal_Y2012","boreal",2012
"293","Rboreal_Y2013","data",100,"Rarefaction",0,53.8038254774543,53.4039505825692,54.2037003723393,0.666586135671313,0.662800382992224,0.670371888350402,"Rboreal_Y2013","boreal",2013
"294","Rboreal_Y2014","data",100,"Rarefaction",0,57.3339893248578,56.9808315525407,57.687147097175,0.637256278223121,0.633577890633908,0.640934665812334,"Rboreal_Y2014","boreal",2014
"295","Rboreal_Y2015","data",100,"Rarefaction",0,55.2753172971257,54.828236099637,55.7223984946144,0.661376906864241,0.657026964407305,0.665726849321177,"Rboreal_Y2015","boreal",2015
"296","Rboreal_Y2016","data",100,"Rarefaction",0,54.59823358008,54.0685158777986,55.1279512823613,0.656523723433866,0.651544231976757,0.661503214890975,"Rboreal_Y2016","boreal",2016
"297","Rboreal_Y2017","data",100,"Rarefaction",0,56.0697006837346,55.5122712574393,56.6271301100299,0.64239292947132,0.637204287086365,0.647581571856276,"Rboreal_Y2017","boreal",2017
"298","Rboreal_Y2018","data",100,"Rarefaction",0,55.0404389339913,54.6224665639364,55.4584113040462,0.652642303215045,0.64853438426032,0.65675022216977,"Rboreal_Y2018","boreal",2018
"299","Rboreal_Y2019","data",100,"Rarefaction",0,52.5329392749757,52.1256126552656,52.9402658946858,0.668869186478397,0.664878313840377,0.672860059116416,"Rboreal_Y2019","boreal",2019
"300","Rboreal_Y2020","data",100,"Rarefaction",0,54.5894978079066,54.2669393963659,54.9120562194473,0.654092277397338,0.650996671588431,0.657187883206244,"Rboreal_Y2020","boreal",2020
"301","Rcontinental_Y1921","data",100,"Rarefaction",0,66.2827626650113,64.2886485496547,68.276876780368,0.539996130973708,0.517687397044,0.562304864903417,"Rcontinental_Y1921","continental",1921
"302","Rcontinental_Y1922","data",100,"Rarefaction",0,71.4107880835082,69.5168166398906,73.3047595271258,0.489246997737648,0.46566083577964,0.512833159695656,"Rcontinental_Y1922","continental",1922
"303","Rcontinental_Y1923","data",100,"Rarefaction",0,47.8270208442891,45.8482380005271,49.805803688051,0.677804505649623,0.65859717924519,0.697011832054055,"Rcontinental_Y1923","continental",1923
"304","Rcontinental_Y1924","data",100,"Rarefaction",0,68.8160714219464,66.8011181723676,70.8310246715253,0.500477554970484,0.477847840104219,0.523107269836748,"Rcontinental_Y1924","continental",1924
"305","Rcontinental_Y1925","data",100,"Rarefaction",0,66.2293150544376,64.4663015001329,67.9923286087424,0.520739871655022,0.50338019383035,0.538099549479693,"Rcontinental_Y1925","continental",1925
"306","Rcontinental_Y1926","data",100,"Rarefaction",0,71.3644666650701,69.9446620295156,72.7842713006246,0.47458353696176,0.459016027669514,0.490151046254007,"Rcontinental_Y1926","continental",1926
"307","Rcontinental_Y1927","data",100,"Rarefaction",0,68.9239243517776,67.2340679375735,70.6137807659817,0.506607540302166,0.487092884150747,0.526122196453584,"Rcontinental_Y1927","continental",1927
"308","Rcontinental_Y1928","data",100,"Rarefaction",0,72.2203291570731,70.7557145748216,73.6849437393246,0.479789518720241,0.461160021104908,0.498419016335574,"Rcontinental_Y1928","continental",1928
"309","Rcontinental_Y1929","data",100,"Rarefaction",0,71.0120004998604,69.4089703776293,72.6150306220915,0.492687811138059,0.471891450792835,0.513484171483283,"Rcontinental_Y1929","continental",1929
"310","Rcontinental_Y1930","data",100,"Rarefaction",0,73.3846329924742,72.2777291530164,74.491536831932,0.442836819378821,0.429837891554979,0.455835747202662,"Rcontinental_Y1930","continental",1930
"311","Rcontinental_Y1931","data",100,"Rarefaction",0,78.5670051530792,77.6578773549126,79.4761329512458,0.383542962246767,0.370294293361669,0.396791631131866,"Rcontinental_Y1931","continental",1931
"312","Rcontinental_Y1932","data",100,"Rarefaction",0,78.5737591245026,77.7115506122421,79.4359676367631,0.384234675414074,0.372038971144944,0.396430379683203,"Rcontinental_Y1932","continental",1932
"313","Rcontinental_Y1933","data",100,"Rarefaction",0,73.5040372603532,72.3564509007147,74.6516236199917,0.441745225916486,0.427761339838332,0.45572911199464,"Rcontinental_Y1933","continental",1933
"314","Rcontinental_Y1934","data",100,"Rarefaction",0,76.3057837672096,75.1066176372913,77.5049498971279,0.410541618409029,0.395233374091181,0.425849862726876,"Rcontinental_Y1934","continental",1934
"315","Rcontinental_Y1935","data",100,"Rarefaction",0,75.11440102229,74.150226877012,76.0785751675679,0.423952047235695,0.4121409093698,0.435763185101591,"Rcontinental_Y1935","continental",1935
"316","Rcontinental_Y1936","data",100,"Rarefaction",0,72.9161560969072,71.7730951111751,74.0592170826394,0.458967857821426,0.444065727235244,0.473869988407609,"Rcontinental_Y1936","continental",1936
"317","Rcontinental_Y1937","data",100,"Rarefaction",0,71.9241509592987,70.6352382832747,73.2130636353228,0.46917789516279,0.453242347767818,0.485113442557762,"Rcontinental_Y1937","continental",1937
"318","Rcontinental_Y1938","data",100,"Rarefaction",0,74.2353852133207,72.7481165201302,75.7226539065111,0.438000588853772,0.419855730304235,0.456145447403309,"Rcontinental_Y1938","continental",1938
"319","Rcontinental_Y1939","data",100,"Rarefaction",0,64.9874952005798,63.6014324982681,66.3735579028915,0.538089509428488,0.522425058072686,0.55375396078429,"Rcontinental_Y1939","continental",1939
"320","Rcontinental_Y1940","data",100,"Rarefaction",0,62.0799249530964,60.5282545759256,63.6315953302672,0.598527210440558,0.58253201998094,0.614522400900177,"Rcontinental_Y1940","continental",1940
"321","Rcontinental_Y1941","data",100,"Rarefaction",0,67.4571044944397,65.6713437629014,69.2428652259779,0.529473317407541,0.508044065731339,0.550902569083743,"Rcontinental_Y1941","continental",1941
"322","Rcontinental_Y1942","data",100,"Rarefaction",0,68.5653321972997,66.6715716638222,70.4590927307772,0.50567069813951,0.483788931845722,0.527552464433298,"Rcontinental_Y1942","continental",1942
"323","Rcontinental_Y1943","data",100,"Rarefaction",0,71.8762840306602,70.2874642622778,73.4651037990427,0.46851416132001,0.45052543512452,0.4865028875155,"Rcontinental_Y1943","continental",1943
"324","Rcontinental_Y1944","data",100,"Rarefaction",0,69.1715240085349,67.6957359748468,70.6473120422229,0.502839462458972,0.487268650022642,0.518410274895303,"Rcontinental_Y1944","continental",1944
"325","Rcontinental_Y1945","data",100,"Rarefaction",0,68.9178058161498,67.6239743089227,70.2116373233769,0.502133798267967,0.485883321579886,0.518384274956047,"Rcontinental_Y1945","continental",1945
"326","Rcontinental_Y1946","data",100,"Rarefaction",0,74.293974381104,73.2042532151347,75.3836955470734,0.43588793384934,0.422483018117262,0.449292849581419,"Rcontinental_Y1946","continental",1946
"327","Rcontinental_Y1947","data",100,"Rarefaction",0,72.4578186446868,71.054861417797,73.8607758715767,0.463864359252716,0.446435675499341,0.481293043006091,"Rcontinental_Y1947","continental",1947
"328","Rcontinental_Y1948","data",100,"Rarefaction",0,74.872791132168,73.5116982269974,76.2338840373385,0.430871322071016,0.413412877494656,0.448329766647376,"Rcontinental_Y1948","continental",1948
"329","Rcontinental_Y1949","data",100,"Rarefaction",0,60.7794506909943,59.5439962101045,62.0149051718841,0.608253545081497,0.594235760685884,0.62227132947711,"Rcontinental_Y1949","continental",1949
"330","Rcontinental_Y1950","data",100,"Rarefaction",0,62.981225900188,61.3722791250744,64.5901726753015,0.559322674812713,0.542509977332515,0.576135372292912,"Rcontinental_Y1950","continental",1950
"331","Rcontinental_Y1951","data",100,"Rarefaction",0,70.5069244579153,68.9317995559867,72.082049359844,0.491416100564984,0.472781118977934,0.510051082152034,"Rcontinental_Y1951","continental",1951
"332","Rcontinental_Y1952","data",100,"Rarefaction",0,71.7336756133405,70.4469750263822,73.0203762002988,0.458237978438589,0.444442937991907,0.47203301888527,"Rcontinental_Y1952","continental",1952
"333","Rcontinental_Y1953","data",100,"Rarefaction",0,74.6979535014996,73.2508485634807,76.1450584395185,0.437457243816633,0.4194763883193,0.455438099313967,"Rcontinental_Y1953","continental",1953
"334","Rcontinental_Y1954","data",100,"Rarefaction",0,73.253871892305,71.9968711278565,74.5108726567535,0.460227480689601,0.443305588175713,0.477149373203488,"Rcontinental_Y1954","continental",1954
"335","Rcontinental_Y1955","data",100,"Rarefaction",0,69.0764652883044,67.9702237338992,70.1827068427097,0.510040557855977,0.496374382150043,0.523706733561911,"Rcontinental_Y1955","continental",1955
"336","Rcontinental_Y1956","data",100,"Rarefaction",0,70.5833505112476,69.4409470381577,71.7257539843375,0.494348744244541,0.480329761936046,0.508367726553036,"Rcontinental_Y1956","continental",1956
"337","Rcontinental_Y1957","data",100,"Rarefaction",0,64.0044434602086,62.4586193484383,65.5502675719788,0.563478921177315,0.547390163288796,0.579567679065834,"Rcontinental_Y1957","continental",1957
"338","Rcontinental_Y1958","data",100,"Rarefaction",0,67.91047203903,66.7859056184701,69.03503845959,0.517226565208004,0.503555563008259,0.530897567407749,"Rcontinental_Y1958","continental",1958
"339","Rcontinental_Y1959","data",100,"Rarefaction",0,72.6639746250308,71.3402181801997,73.9877310698619,0.457387839474526,0.441112123208735,0.473663555740317,"Rcontinental_Y1959","continental",1959
"340","Rcontinental_Y1960","data",100,"Rarefaction",0,68.8619533199635,67.7344257317687,69.9894809081583,0.489853604232478,0.477608482805971,0.502098725658985,"Rcontinental_Y1960","continental",1960
"341","Rcontinental_Y1961","data",100,"Rarefaction",0,69.8129657928199,68.8297281217558,70.796203463884,0.500316568235101,0.488504511713647,0.512128624756555,"Rcontinental_Y1961","continental",1961
"342","Rcontinental_Y1962","data",100,"Rarefaction",0,71.3074962065041,70.3219135050137,72.2930789079945,0.483898950267729,0.470974727320227,0.496823173215232,"Rcontinental_Y1962","continental",1962
"343","Rcontinental_Y1963","data",100,"Rarefaction",0,66.6000183007959,65.5232060400486,67.6768305615432,0.529726241512531,0.517195649871277,0.542256833153785,"Rcontinental_Y1963","continental",1963
"344","Rcontinental_Y1964","data",100,"Rarefaction",0,65.367257169594,64.4209638105368,66.3135505286512,0.55243797419812,0.542165487998919,0.562710460397321,"Rcontinental_Y1964","continental",1964
"345","Rcontinental_Y1965","data",100,"Rarefaction",0,72.1518455574483,71.3572809167694,72.9464101981272,0.468245147307401,0.458612469840277,0.477877824774526,"Rcontinental_Y1965","continental",1965
"346","Rcontinental_Y1966","data",100,"Rarefaction",0,64.0246700416622,62.8150011857423,65.2343388975821,0.555572668456764,0.541784316282999,0.569361020630529,"Rcontinental_Y1966","continental",1966
"347","Rcontinental_Y1967","data",100,"Rarefaction",0,64.7348864333354,63.7096376178182,65.7601352488526,0.553495066982004,0.541762453845267,0.565227680118741,"Rcontinental_Y1967","continental",1967
"348","Rcontinental_Y1968","data",100,"Rarefaction",0,72.8564319543357,71.7458346321567,73.9670292765146,0.454405640818447,0.440571121773905,0.46824015986299,"Rcontinental_Y1968","continental",1968
"349","Rcontinental_Y1969","data",100,"Rarefaction",0,63.1178812710607,62.1661995606561,64.0695629814654,0.568462604530722,0.558444460584523,0.57848074847692,"Rcontinental_Y1969","continental",1969
"350","Rcontinental_Y1970","data",100,"Rarefaction",0,64.7779930889518,63.9622276031104,65.5937585747933,0.558869773726817,0.549932227461556,0.567807319992078,"Rcontinental_Y1970","continental",1970
"351","Rcontinental_Y1971","data",100,"Rarefaction",0,65.6679069333567,64.8346894970612,66.5011243696521,0.539974642398642,0.529825502559378,0.550123782237907,"Rcontinental_Y1971","continental",1971
"352","Rcontinental_Y1972","data",100,"Rarefaction",0,65.7813027149694,65.0127106674143,66.5498947625246,0.542133112294142,0.533014550843984,0.551251673744299,"Rcontinental_Y1972","continental",1972
"353","Rcontinental_Y1973","data",100,"Rarefaction",0,57.2349212689993,56.2457979557649,58.2240445822337,0.610109870877185,0.60123002878645,0.61898971296792,"Rcontinental_Y1973","continental",1973
"354","Rcontinental_Y1974","data",100,"Rarefaction",0,60.4026421695886,59.5093999601553,61.2958843790218,0.595103222342198,0.585569343343857,0.60463710134054,"Rcontinental_Y1974","continental",1974
"355","Rcontinental_Y1975","data",100,"Rarefaction",0,63.3360748397276,62.2675044596499,64.4046452198052,0.557897603711341,0.546850364179074,0.568944843243609,"Rcontinental_Y1975","continental",1975
"356","Rcontinental_Y1976","data",100,"Rarefaction",0,55.4689145304244,54.4559054397567,56.4819236210921,0.636666972609599,0.627295196876968,0.646038748342231,"Rcontinental_Y1976","continental",1976
"357","Rcontinental_Y1977","data",100,"Rarefaction",0,58.5531810592309,57.5344464278483,59.5719156906136,0.61188228408531,0.601629382523113,0.622135185647506,"Rcontinental_Y1977","continental",1977
"358","Rcontinental_Y1978","data",100,"Rarefaction",0,55.8441228734481,54.8462959462871,56.841949800609,0.616646010016345,0.606256211015885,0.627035809016805,"Rcontinental_Y1978","continental",1978
"359","Rcontinental_Y1979","data",100,"Rarefaction",0,49.1069598271034,48.2236859316669,49.9902337225399,0.687887895563988,0.679037860016096,0.69673793111188,"Rcontinental_Y1979","continental",1979
"360","Rcontinental_Y1980","data",100,"Rarefaction",0,51.7298933708864,50.6490368616266,52.8107498801463,0.668523677467316,0.658608784548714,0.678438570385918,"Rcontinental_Y1980","continental",1980
"361","Rcontinental_Y1981","data",100,"Rarefaction",0,53.4118327265188,52.2416008914509,54.5820645615866,0.647234289589601,0.634799242228403,0.659669336950799,"Rcontinental_Y1981","continental",1981
"362","Rcontinental_Y1982","data",100,"Rarefaction",0,53.922323158656,52.7955624169896,55.0490839003223,0.631819050659115,0.620702799149303,0.642935302168926,"Rcontinental_Y1982","continental",1982
"363","Rcontinental_Y1983","data",100,"Rarefaction",0,57.5547343769203,56.5068195858183,58.6026491680224,0.610216712474687,0.599582943157564,0.620850481791811,"Rcontinental_Y1983","continental",1983
"364","Rcontinental_Y1984","data",100,"Rarefaction",0,40.7340151588906,40.0865135955196,41.3815167222616,0.738473048456446,0.732034922627687,0.744911174285205,"Rcontinental_Y1984","continental",1984
"365","Rcontinental_Y1985","data",100,"Rarefaction",0,47.0069878680608,46.2587268366452,47.7552488994763,0.701016567064542,0.693784367824354,0.70824876630473,"Rcontinental_Y1985","continental",1985
"366","Rcontinental_Y1986","data",100,"Rarefaction",0,45.5137916606137,44.7245675650675,46.3030157561599,0.692146611185393,0.684649438551548,0.699643783819238,"Rcontinental_Y1986","continental",1986
"367","Rcontinental_Y1987","data",100,"Rarefaction",0,49.4760912583668,48.6806125753983,50.2715699413353,0.68931636816984,0.682224882108138,0.696407854231542,"Rcontinental_Y1987","continental",1987
"368","Rcontinental_Y1988","data",100,"Rarefaction",0,57.9262599383541,56.9450770495929,58.9074428271152,0.592775786790754,0.583418516232193,0.602133057349315,"Rcontinental_Y1988","continental",1988
"369","Rcontinental_Y1989","data",100,"Rarefaction",0,57.4829607744689,56.6440801691697,58.321841379768,0.612501363409138,0.604177157193734,0.620825569624542,"Rcontinental_Y1989","continental",1989
"370","Rcontinental_Y1990","data",100,"Rarefaction",0,60.0914202888477,59.216536002734,60.9663045749613,0.59584509572991,0.58782402499563,0.603866166464191,"Rcontinental_Y1990","continental",1990
"371","Rcontinental_Y1991","data",100,"Rarefaction",0,58.4563276774805,57.6845449384913,59.2281104164698,0.604515684976243,0.596719450311561,0.612311919640925,"Rcontinental_Y1991","continental",1991
"372","Rcontinental_Y1992","data",100,"Rarefaction",0,59.5730470789213,58.9869516314528,60.1591425263898,0.601701708125381,0.595537932397347,0.607865483853415,"Rcontinental_Y1992","continental",1992
"373","Rcontinental_Y1993","data",100,"Rarefaction",0,66.1432866307018,65.3880028580827,66.8985704033208,0.537619968441105,0.529169871816005,0.546070065066205,"Rcontinental_Y1993","continental",1993
"374","Rcontinental_Y1994","data",100,"Rarefaction",0,60.9999845933933,60.4303355477789,61.5696336390077,0.595914537078257,0.59009296622586,0.601736107930655,"Rcontinental_Y1994","continental",1994
"375","Rcontinental_Y1995","data",100,"Rarefaction",0,64.0104164328222,63.3324652872285,64.6883675784159,0.559968328230106,0.552648155577868,0.567288500882344,"Rcontinental_Y1995","continental",1995
"376","Rcontinental_Y1996","data",100,"Rarefaction",0,65.6734397960617,64.9208598435255,66.4260197485979,0.528757679747383,0.520624184244936,0.536891175249829,"Rcontinental_Y1996","continental",1996
"377","Rcontinental_Y1997","data",100,"Rarefaction",0,67.2894713723978,66.8283371110735,67.750605633722,0.51833325152701,0.512761428044337,0.523905075009682,"Rcontinental_Y1997","continental",1997
"378","Rcontinental_Y1998","data",100,"Rarefaction",0,61.0869460037037,60.4247312499463,61.7491607574611,0.575057428664544,0.568519196687008,0.58159566064208,"Rcontinental_Y1998","continental",1998
"379","Rcontinental_Y1999","data",100,"Rarefaction",0,62.0349739541959,61.5428341033476,62.5271138050441,0.570081327419152,0.564913884361401,0.575248770476903,"Rcontinental_Y1999","continental",1999
"380","Rcontinental_Y2000","data",100,"Rarefaction",0,61.3486839001133,60.8253893198652,61.8719784803614,0.575797097850526,0.570306071286064,0.581288124414988,"Rcontinental_Y2000","continental",2000
"381","Rcontinental_Y2001","data",100,"Rarefaction",0,62.6753894551113,62.0537246866851,63.2970542235375,0.576035990120164,0.568600666647041,0.583471313593286,"Rcontinental_Y2001","continental",2001
"382","Rcontinental_Y2002","data",100,"Rarefaction",0,63.4158587837739,62.8918477641282,63.9398698034195,0.554588482216333,0.548726898805893,0.560450065626774,"Rcontinental_Y2002","continental",2002
"383","Rcontinental_Y2003","data",100,"Rarefaction",0,64.892990411524,64.3753565260863,65.4106242969617,0.546639386739393,0.540230392599854,0.553048380878931,"Rcontinental_Y2003","continental",2003
"384","Rcontinental_Y2004","data",100,"Rarefaction",0,64.3951912508344,63.957522367353,64.8328601343158,0.556000763262723,0.551005295040359,0.560996231485086,"Rcontinental_Y2004","continental",2004
"385","Rcontinental_Y2005","data",100,"Rarefaction",0,62.5353899301299,61.9015453452699,63.16923451499,0.563554900424374,0.556658598788448,0.5704512020603,"Rcontinental_Y2005","continental",2005
"386","Rcontinental_Y2006","data",100,"Rarefaction",0,59.8810568502451,59.3024113733675,60.4597023271227,0.579686349130464,0.573904616955566,0.585468081305362,"Rcontinental_Y2006","continental",2006
"387","Rcontinental_Y2007","data",100,"Rarefaction",0,60.3345724020682,59.7073885465866,60.9617562575498,0.562914639632593,0.556985303307187,0.568843975957999,"Rcontinental_Y2007","continental",2007
"388","Rcontinental_Y2008","data",100,"Rarefaction",0,57.303860180932,56.7897756689715,57.8179446928925,0.613683085856471,0.608792612383222,0.61857355932972,"Rcontinental_Y2008","continental",2008
"389","Rcontinental_Y2009","data",100,"Rarefaction",0,58.3271709455605,57.8610683999698,58.7932734911512,0.586779894635156,0.582361453887968,0.591198335382344,"Rcontinental_Y2009","continental",2009
"390","Rcontinental_Y2010","data",100,"Rarefaction",0,55.8690864609416,55.3541203490773,56.384052572806,0.626213109069496,0.621362970786475,0.631063247352518,"Rcontinental_Y2010","continental",2010
"391","Rcontinental_Y2011","data",100,"Rarefaction",0,63.8445599916943,63.3950350042088,64.2940849791799,0.53710078549167,0.532764821052774,0.541436749930565,"Rcontinental_Y2011","continental",2011
"392","Rcontinental_Y2012","data",100,"Rarefaction",0,67.5063696138972,66.9117245348546,68.1010146929399,0.505876493547212,0.499469278882697,0.512283708211727,"Rcontinental_Y2012","continental",2012
"393","Rcontinental_Y2013","data",100,"Rarefaction",0,61.3230403222044,60.7819118150986,61.8641688293102,0.570258380701216,0.564871926471747,0.575644834930685,"Rcontinental_Y2013","continental",2013
"394","Rcontinental_Y2014","data",100,"Rarefaction",0,61.3405390639598,60.8930651095476,61.788013018372,0.579607961952498,0.574894822528158,0.584321101376839,"Rcontinental_Y2014","continental",2014
"395","Rcontinental_Y2015","data",100,"Rarefaction",0,56.8706621692844,56.4548014004502,57.2865229381186,0.622969319065767,0.618779082382901,0.627159555748632,"Rcontinental_Y2015","continental",2015
"396","Rcontinental_Y2016","data",100,"Rarefaction",0,62.2630044978757,61.8715427208381,62.6544662749133,0.5710092976644,0.56699577483541,0.575022820493388,"Rcontinental_Y2016","continental",2016
"397","Rcontinental_Y2017","data",100,"Rarefaction",0,64.8033487157084,64.4065927055968,65.20010472582,0.552354311308253,0.548079051751981,0.556629570864524,"Rcontinental_Y2017","continental",2017
"398","Rcontinental_Y2018","data",100,"Rarefaction",0,60.1074771882583,59.7539496877557,60.4610046887608,0.597464858106739,0.593669302777761,0.601260413435717,"Rcontinental_Y2018","continental",2018
"399","Rcontinental_Y2019","data",100,"Rarefaction",0,66.6952386454183,66.3261772756156,67.064300015221,0.532609010031754,0.528334336191618,0.53688368387189,"Rcontinental_Y2019","continental",2019
"400","Rcontinental_Y2020","data",100,"Rarefaction",0,67.0027347917201,66.659402601215,67.3460669822252,0.524277283866283,0.520348974616767,0.5282055931158,"Rcontinental_Y2020","continental",2020
"401","Rmediterranean_Y1921","data",100,"Rarefaction",0,56.3470137165181,53.1270982430392,59.566929189997,0.659383466706373,0.627088186496017,0.691678746916729,"Rmediterranean_Y1921","mediterranean",1921
"402","Rmediterranean_Y1922","data",100,"Observed",0,42,36.6545176217238,47.3454823782762,0.802197802197802,0.744668705208877,0.859726899186727,"Rmediterranean_Y1922","mediterranean",1922
"403","Rmediterranean_Y1924","data",100,"Rarefaction",0,52.8805518367157,51.1957938274844,54.5653098459471,0.701018490313724,0.681615699369777,0.720421281257672,"Rmediterranean_Y1924","mediterranean",1924
"404","Rmediterranean_Y1925","data",100,"Rarefaction",0,21.0196734080746,19.2126391817382,22.826707634411,0.841122327130081,0.825871218338227,0.856373435921935,"Rmediterranean_Y1925","mediterranean",1925
"405","Rmediterranean_Y1926","data",100,"Rarefaction",0,47.8853825922943,43.5966618124934,52.1741033720951,0.72949461574561,0.691102380750242,0.767886850740979,"Rmediterranean_Y1926","mediterranean",1926
"406","Rmediterranean_Y1927","data",100,"Rarefaction",0,33.829228995976,30.2230713835307,37.4353866084213,0.761056146687935,0.728070291208575,0.794042002167295,"Rmediterranean_Y1927","mediterranean",1927
"407","Rmediterranean_Y1928","data",100,"Rarefaction",0,43.6707040775922,37.9569059873418,49.3845021678426,0.687109964833778,0.630658691275247,0.743561238392309,"Rmediterranean_Y1928","mediterranean",1928
"408","Rmediterranean_Y1929","data",100,"Rarefaction",0,56.6457755880432,52.3753894278622,60.9161617482242,0.64346321964402,0.603652285616792,0.683274153671247,"Rmediterranean_Y1929","mediterranean",1929
"409","Rmediterranean_Y1930","data",100,"Rarefaction",0,63.3826071999128,59.9791750155633,66.7860393842623,0.578449186502995,0.543755723790126,0.613142649215863,"Rmediterranean_Y1930","mediterranean",1930
"410","Rmediterranean_Y1931","data",100,"Rarefaction",0,59.2804232364875,56.6727291674356,61.8881173055393,0.604353759183745,0.577392086096538,0.631315432270951,"Rmediterranean_Y1931","mediterranean",1931
"411","Rmediterranean_Y1932","data",100,"Rarefaction",0,60.1762047826528,58.0990169325975,62.253392632708,0.60172757398468,0.579255913094781,0.624199234874579,"Rmediterranean_Y1932","mediterranean",1932
"412","Rmediterranean_Y1933","data",100,"Rarefaction",0,54.605360064731,51.3978089116396,57.8129112178224,0.659553644592881,0.628377424046903,0.69072986513886,"Rmediterranean_Y1933","mediterranean",1933
"413","Rmediterranean_Y1934","data",100,"Rarefaction",0,66.4000361699705,63.4437751082405,69.3562972317005,0.519176160751498,0.48718234826101,0.551169973241986,"Rmediterranean_Y1934","mediterranean",1934
"414","Rmediterranean_Y1935","data",100,"Rarefaction",0,59.436476258625,56.2272368440978,62.6457156731522,0.61520264763109,0.57954467784804,0.650860617414139,"Rmediterranean_Y1935","mediterranean",1935
"415","Rmediterranean_Y1936","data",100,"Rarefaction",0,63.0504515111921,59.9483776877964,66.1525253345879,0.567582470018571,0.53297119302388,0.602193747013262,"Rmediterranean_Y1936","mediterranean",1936
"416","Rmediterranean_Y1937","data",100,"Rarefaction",0,62.1718782296941,57.8904923942941,66.4532640650941,0.564518060865816,0.524404815223988,0.604631306507645,"Rmediterranean_Y1937","mediterranean",1937
"417","Rmediterranean_Y1938","data",100,"Rarefaction",0,59.7710966679581,56.6011944045179,62.9409989313982,0.588011998190939,0.555259683318186,0.620764313063691,"Rmediterranean_Y1938","mediterranean",1938
"418","Rmediterranean_Y1939","data",100,"Rarefaction",0,62.1098641457208,57.2794588287767,66.9402694626649,0.561462284929363,0.506919522617642,0.616005047241085,"Rmediterranean_Y1939","mediterranean",1939
"419","Rmediterranean_Y1940","data",100,"Rarefaction",0,47.8002857724029,42.9931148450031,52.6074566998027,0.714286409187727,0.665901383826145,0.762671434549309,"Rmediterranean_Y1940","mediterranean",1940
"420","Rmediterranean_Y1941","data",100,"Rarefaction",0,45.9099589201985,42.5125149678866,49.3074028725103,0.729025188316089,0.701733306015452,0.756317070616726,"Rmediterranean_Y1941","mediterranean",1941
"421","Rmediterranean_Y1942","data",100,"Rarefaction",0,58.4758881221872,54.5086906899452,62.4430855544292,0.617866131105459,0.573663213284714,0.662069048926203,"Rmediterranean_Y1942","mediterranean",1942
"422","Rmediterranean_Y1943","data",100,"Rarefaction",0,49.8957916698063,45.0066186872467,54.784964652366,0.718867859970412,0.668669355320761,0.769066364620062,"Rmediterranean_Y1943","mediterranean",1943
"423","Rmediterranean_Y1944","data",100,"Rarefaction",0,38.2657890302573,33.4704183585499,43.0611597019646,0.823357375199623,0.775333397256147,0.871381353143099,"Rmediterranean_Y1944","mediterranean",1944
"424","Rmediterranean_Y1945","data",100,"Rarefaction",0,47.8434965789804,40.9558887582612,54.7311043996996,0.729555164134012,0.660779394147825,0.798330934120199,"Rmediterranean_Y1945","mediterranean",1945
"425","Rmediterranean_Y1946","data",100,"Rarefaction",0,50.7666212255943,43.7982774728274,57.7349649783612,0.724178955819539,0.647183855177962,0.801174056461116,"Rmediterranean_Y1946","mediterranean",1946
"426","Rmediterranean_Y1947","data",100,"Rarefaction",0,49.2466451538334,44.8436060105636,53.6496842971033,0.681296258371347,0.641366173522948,0.721226343219746,"Rmediterranean_Y1947","mediterranean",1947
"427","Rmediterranean_Y1948","data",100,"Rarefaction",0,63.5693698708341,60.0553130983129,67.0834266433553,0.557413472945724,0.524895818489177,0.589931127402272,"Rmediterranean_Y1948","mediterranean",1948
"428","Rmediterranean_Y1949","data",100,"Rarefaction",0,64.625502827779,61.508470321305,67.7425353342531,0.562550147526379,0.527169452888608,0.597930842164151,"Rmediterranean_Y1949","mediterranean",1949
"429","Rmediterranean_Y1950","data",100,"Rarefaction",0,68.4596445789624,65.3784583355976,71.5408308223272,0.523869491578017,0.487028121782376,0.560710861373658,"Rmediterranean_Y1950","mediterranean",1950
"430","Rmediterranean_Y1951","data",100,"Rarefaction",0,57.7848637689207,54.0143382604214,61.5553892774199,0.650669231813779,0.613270366374726,0.688068097252831,"Rmediterranean_Y1951","mediterranean",1951
"431","Rmediterranean_Y1952","data",100,"Rarefaction",0,67.0341592125648,64.0700018908913,69.9983165342382,0.509666867012644,0.478989996076294,0.540343737948994,"Rmediterranean_Y1952","mediterranean",1952
"432","Rmediterranean_Y1953","data",100,"Rarefaction",0,73.9716310989724,71.075908579782,76.8673536181628,0.449997296685425,0.415027485087518,0.484967108283332,"Rmediterranean_Y1953","mediterranean",1953
"433","Rmediterranean_Y1954","data",100,"Rarefaction",0,64.220540652439,60.3574365439127,68.0836447609654,0.557661803800988,0.515754470062129,0.599569137539846,"Rmediterranean_Y1954","mediterranean",1954
"434","Rmediterranean_Y1955","data",100,"Rarefaction",0,65.0381888074896,62.4763759737592,67.60000164122,0.55287375078938,0.523293242933703,0.582454258645056,"Rmediterranean_Y1955","mediterranean",1955
